timestamp,frame,track_id,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2
6.73,202,126,car,1357,448,1530,648
6.73,202,373,car,1739,723,1895,1070
6.73,202,37,car,1152,403,1310,589
6.73,202,404,bus,679,430,945,714
6.73,202,405,truck,516,391,683,560
6.73,202,322,bus,1492,204,1643,351
6.73,202,199,bus,1409,148,1640,351
6.77,203,109,car,1379,651,1646,1032
6.77,203,195,truck,405,342,586,479
6.77,203,155,car,1449,362,1584,503
6.77,203,6,bus,1071,622,1286,896
6.77,203,292,car,1650,477,1866,765
6.77,203,274,truck,683,420,952,706
6.77,203,126,car,1352,447,1527,650
6.77,203,373,car,1735,724,1895,1071
6.77,203,37,car,1148,407,1303,590
6.77,203,404,bus,682,418,952,707
6.77,203,405,truck,515,380,689,556
6.77,203,322,bus,1485,207,1634,352
6.77,203,409,bus,1638,330,1916,485
6.8,204,109,car,1375,655,1643,1039
6.8,204,155,car,1444,363,1579,504
6.8,204,6,bus,1066,628,1280,901
6.8,204,274,bus,687,426,947,701
6.8,204,126,car,1345,445,1523,654
6.8,204,373,car,1731,726,1895,1072
6.8,204,37,car,1141,402,1299,589
6.8,204,404,truck,686,423,948,703
6.8,204,322,bus,1480,206,1629,351
6.8,204,416,truck,0,69,354,520
6.83,205,109,car,1388,714,1623,1044
6.83,205,155,car,1436,360,1574,506
6.83,205,6,bus,1060,631,1276,906
6.83,205,126,car,1344,452,1517,655
6.83,205,373,car,1726,728,1894,1072
6.83,205,37,car,1139,407,1295,592
6.83,205,322,bus,1475,211,1622,354
6.83,205,416,truck,0,73,351,524
6.83,205,316,truck,533,380,680,541
6.83,205,292,car,1639,477,1857,767
6.87,206,109,car,1369,679,1630,1048
6.87,206,155,car,1429,359,1568,506
6.87,206,6,bus,1053,633,1272,913
6.87,206,126,truck,1332,448,1513,662
6.87,206,373,car,1720,728,1894,1072
6.87,206,322,bus,1473,210,1620,352
6.87,206,422,truck,1054,632,1273,914
6.87,206,316,truck,531,377,683,540
6.87,206,292,car,1634,479,1853,767
6.87,206,199,bus,1408,162,1622,350
6.87,206,195,truck,412,347,572,469
6.87,206,274,truck,689,416,950,693
6.9,207,109,car,1361,670,1628,1050
6.9,207,155,car,1432,370,1563,508
6.9,207,6,bus,1047,639,1267,921
6.9,207,126,car,1328,448,1510,666
6.9,207,373,car,1715,727,1894,1072
6.9,207,322,bus,1468,209,1615,352
6.9,207,316,truck,527,367,689,538
6.9,207,426,truck,1335,447,1505,667
6.9,207,195,bus,410,347,564,465
6.9,207,274,bus,690,412,949,686
6.9,207,37,truck,1126,405,1290,600
6.93,208,109,car,1355,668,1625,1052
6.93,208,155,car,1428,376,1556,511
6.93,208,6,bus,1041,642,1259,924
6.93,208,126,car,1322,449,1505,668
6.93,208,373,car,1707,724,1893,1072
6.93,208,316,truck,526,364,687,533
6.93,208,195,truck,409,346,558,461
6.93,208,274,truck,688,408,943,678
6.93,208,292,bus,1621,478,1843,768
6.93,208,199,bus,1361,151,1611,373
6.97,209,109,car,1350,668,1622,1057
6.97,209,155,truck,1425,378,1552,512
6.97,209,6,bus,1036,647,1254,930
6.97,209,373,car,1704,726,1893,1072
6.97,209,316,truck,523,361,686,531
6.97,209,195,truck,413,346,556,456
6.97,209,274,bus,684,398,943,673
6.97,209,430,truck,685,397,941,673
6.97,209,199,bus,1371,150,1610,364
6.97,209,322,bus,1454,214,1602,357
6.97,209,37,car,1121,423,1275,605
7.0,210,109,car,1348,668,1621,1061
7.0,210,155,car,1410,369,1546,514
7.0,210,6,bus,1033,652,1251,936
7.0,210,373,car,1699,727,1893,1072
7.0,210,316,truck,522,358,686,527
7.0,210,195,truck,408,342,554,455
7.0,210,274,truck,685,395,939,666
7.0,210,430,bus,687,399,937,668
7.0,210,322,bus,1448,213,1598,358
7.0,210,37,car,1115,415,1279,611
7.0,210,126,car,1318,455,1497,672
7.0,210,292,bus,1613,485,1834,769
7.03,211,109,car,1344,671,1618,1066
7.03,211,155,car,1407,372,1541,515
7.03,211,6,bus,1029,655,1248,940
7.03,211,373,car,1696,729,1894,1072
7.03,211,316,truck,526,355,684,517
7.03,211,195,truck,406,340,550,453
7.03,211,322,bus,1446,215,1595,359
7.03,211,37,car,1109,418,1271,614
7.03,211,126,car,1314,454,1496,674
7.03,211,292,bus,1608,486,1830,769
7.07,212,109,car,1340,675,1611,1068
7.07,212,155,car,1404,375,1538,518
7.07,212,6,bus,1025,659,1245,946
7.07,212,373,car,1693,730,1896,1073
7.07,212,316,truck,533,358,679,503
7.07,212,195,truck,403,341,546,455
7.07,212,322,bus,1445,218,1593,362
7.07,212,37,car,1107,431,1262,616
7.07,212,126,car,1315,463,1488,674
7.07,212,292,car,1603,489,1825,769
7.07,212,416,truck,0,80,327,503
7.07,212,274,bus,692,401,934,659
7.1,213,109,car,1337,678,1607,1068
7.1,213,155,car,1404,376,1536,518
7.1,213,6,bus,1020,660,1242,951
7.1,213,373,car,1689,727,1897,1073
7.1,213,316,truck,530,355,678,500
7.1,213,195,truck,405,340,543,451
7.1,213,322,bus,1443,220,1588,361
7.1,213,126,car,1311,466,1482,676
7.1,213,292,car,1602,497,1818,769
7.1,213,416,truck,0,80,324,503
7.1,213,274,bus,690,396,933,654
7.13,214,109,car,1336,681,1603,1069
7.13,214,155,car,1403,377,1534,519
7.13,214,6,bus,1016,664,1239,958
7.13,214,373,car,1687,729,1898,1073
7.13,214,316,truck,529,351,681,498
7.13,214,195,car,406,339,543,450
7.13,214,322,bus,1440,221,1583,360
7.13,214,126,car,1314,473,1478,673
7.13,214,292,bus,1594,489,1818,770
7.13,214,416,truck,0,82,319,490
7.13,214,274,bus,688,389,935,652
7.13,214,37,car,1096,436,1253,625
7.17,215,109,car,1332,684,1599,1069
7.17,215,155,car,1397,380,1528,521
7.17,215,6,bus,1009,665,1236,965
7.17,215,373,car,1681,729,1897,1072
7.17,215,316,truck,531,352,683,497
7.17,215,195,car,408,336,543,445
7.17,215,322,bus,1435,219,1580,361
7.17,215,126,car,1309,475,1476,677
7.17,215,292,bus,1588,488,1813,768
7.17,215,416,truck,0,82,318,488
7.17,215,274,bus,694,398,931,649
7.17,215,37,car,1095,441,1249,626
7.2,216,109,car,1330,688,1596,1071
7.2,216,155,truck,1393,381,1524,523
7.2,216,6,bus,1005,672,1231,972
7.2,216,373,car,1678,734,1896,1073
7.2,216,316,truck,531,353,684,496
7.2,216,195,truck,405,320,553,441
7.2,216,322,bus,1431,221,1576,361
7.2,216,126,car,1300,472,1472,681
7.2,216,292,bus,1584,486,1812,769
7.2,216,416,truck,0,83,318,491
7.2,216,274,bus,694,396,929,644
7.2,216,37,car,1095,452,1243,627
7.23,217,109,car,1329,691,1595,1072
7.23,217,155,car,1391,382,1521,524
7.23,217,6,bus,1004,675,1230,977
7.23,217,373,car,1678,738,1897,1072
7.23,217,316,truck,534,351,688,493
7.23,217,195,truck,400,310,554,438
7.23,217,322,bus,1426,223,1571,363
7.23,217,126,car,1298,473,1469,681
7.23,217,292,bus,1581,486,1809,770
7.23,217,416,truck,0,80,318,490
7.23,217,274,bus,694,393,928,641
7.23,217,199,truck,1327,159,1566,370
7.27,218,109,car,1327,690,1594,1075
7.27,218,155,car,1391,382,1523,525
7.27,218,6,bus,1001,680,1228,983
7.27,218,373,car,1676,739,1898,1071
7.27,218,316,truck,528,343,688,491
7.27,218,322,bus,1423,224,1573,370
7.27,218,126,car,1296,476,1467,685
7.27,218,292,bus,1578,483,1809,769
7.27,218,274,bus,697,394,928,639
7.27,218,37,truck,1092,461,1235,630
7.3,219,109,car,1326,692,1594,1078
7.3,219,155,car,1386,387,1517,529
7.3,219,6,bus,997,684,1227,990
7.3,219,373,car,1672,738,1899,1071
7.3,219,316,truck,530,342,688,488
7.3,219,322,bus,1420,224,1568,369
7.3,219,126,car,1296,478,1466,686
7.3,219,292,truck,1576,487,1806,770
7.3,219,274,truck,697,391,931,637
7.3,219,37,truck,1086,456,1236,634
7.3,219,195,truck,403,309,551,432
7.33,220,109,car,1325,697,1591,1080
7.33,220,155,car,1385,390,1515,531
7.33,220,6,bus,993,687,1224,996
7.33,220,373,car,1668,738,1899,1072
7.33,220,316,truck,531,339,689,485
7.33,220,322,bus,1416,222,1564,366
7.33,220,126,car,1289,478,1461,687
7.33,220,292,car,1571,486,1803,772
7.33,220,274,bus,700,389,930,630
7.33,220,37,truck,1087,472,1229,636
7.33,220,195,truck,409,316,547,431
7.37,221,109,car,1325,700,1588,1076
7.37,221,155,car,1386,392,1515,533
7.37,221,6,bus,988,690,1223,1005
7.37,221,373,car,1666,741,1900,1073
7.37,221,322,truck,1410,221,1564,372
7.37,221,126,car,1288,481,1460,689
7.37,221,292,truck,1567,484,1799,770
7.37,221,274,bus,703,386,931,626
7.37,221,37,truck,1081,465,1232,638
7.37,221,195,truck,409,319,542,431
7.37,221,199,truck,1298,162,1546,373
7.4,222,109,car,1322,702,1585,1076
7.4,222,155,car,1388,404,1508,534
7.4,222,6,bus,988,696,1221,1010
7.4,222,373,car,1661,737,1901,1072
7.4,222,322,bus,1411,222,1560,367
7.4,222,126,car,1284,480,1457,690
7.4,222,292,truck,1565,485,1797,771
7.4,222,274,bus,707,383,933,619
7.4,222,37,truck,1074,452,1237,639
7.4,222,195,car,411,321,540,431
7.4,222,462,car,208,692,434,952
7.4,222,463,truck,1094,297,1231,448
7.4,222,199,truck,1294,166,1543,368
7.4,222,316,car,535,347,678,478
7.43,223,109,car,1321,704,1583,1075
7.43,223,155,car,1380,398,1506,535
7.43,223,6,bus,984,699,1220,1018
7.43,223,373,car,1656,736,1900,1072
7.43,223,322,truck,1409,224,1558,370
7.43,223,126,car,1282,484,1458,696
7.43,223,292,truck,1559,484,1793,772
7.43,223,274,bus,709,375,937,614
7.43,223,37,car,1073,457,1232,641
7.43,223,195,car,418,321,543,427
7.43,223,463,truck,1097,299,1228,443
7.43,223,316,car,538,346,678,475
7.47,224,109,car,1321,709,1580,1075
7.47,224,6,bus,983,706,1219,1025
7.47,224,373,car,1652,733,1902,1072
7.47,224,322,bus,1409,224,1556,367
7.47,224,126,car,1278,484,1459,705
7.47,224,292,car,1558,485,1790,772
7.47,224,274,bus,711,367,941,610
7.47,224,195,car,422,318,542,419
7.47,224,316,car,538,343,680,474
7.47,224,473,bus,1633,733,1919,1072
7.47,224,462,bus,226,679,446,932
7.5,225,109,car,1321,711,1581,1076
7.5,225,6,bus,981,710,1218,1031
7.5,225,322,bus,1406,224,1557,371
7.5,225,126,car,1275,486,1457,709
7.5,225,292,bus,1555,482,1793,775
7.5,225,274,bus,714,365,943,608
7.5,225,195,bus,417,299,555,417
7.5,225,316,car,539,341,680,471
7.5,225,462,bus,233,669,453,922
7.5,225,155,car,1374,394,1507,538
7.5,225,37,car,1065,452,1232,646
7.5,225,463,bus,1080,297,1221,453
7.53,226,109,car,1321,712,1581,1076
7.53,226,6,bus,978,713,1216,1037
7.53,226,322,bus,1405,224,1555,371
7.53,226,126,bus,1276,490,1455,708
7.53,226,292,bus,1552,486,1788,777
7.53,226,274,bus,718,366,942,604
7.53,226,316,car,540,337,682,470
7.53,226,462,bus,242,662,459,911
7.53,226,155,bus,1369,392,1508,542
7.53,226,373,car,1653,745,1899,1072
7.57,227,109,car,1321,716,1580,1076
7.57,227,6,bus,975,718,1215,1044
7.57,227,322,bus,1401,224,1555,374
7.57,227,126,car,1276,491,1453,708
7.57,227,274,bus,722,367,943,603
7.57,227,316,truck,544,338,683,467
7.57,227,155,car,1369,394,1508,544
7.57,227,373,car,1649,741,1902,1072
7.57,227,195,truck,420,295,562,416
7.57,227,463,truck,1079,302,1215,452
7.6,228,109,car,1322,724,1576,1074
7.6,228,6,bus,973,723,1212,1050
7.6,228,322,bus,1401,226,1555,377
7.6,228,126,bus,1276,493,1453,710
7.6,228,274,bus,723,362,946,602
7.6,228,316,car,547,339,684,466
7.6,228,155,car,1367,395,1506,545
7.6,228,373,car,1645,742,1901,1073
7.6,228,487,truck,725,365,942,606
7.6,228,195,truck,419,297,556,415
7.6,228,37,truck,1016,339,1272,656
7.63,229,109,car,1321,728,1576,1075
7.63,229,6,bus,970,731,1209,1059
7.63,229,322,bus,1397,228,1555,383
7.63,229,126,truck,1271,494,1451,715
7.63,229,316,car,550,340,681,460
7.63,229,155,car,1369,399,1506,549
7.63,229,373,car,1642,739,1903,1072
7.63,229,195,truck,422,301,552,413
7.63,229,492,truck,1327,175,1552,383
7.63,229,463,truck,1079,320,1202,456
7.67,230,109,car,1320,731,1575,1075
7.67,230,6,bus,968,736,1208,1066
7.67,230,322,bus,1391,230,1551,386
7.67,230,126,bus,1272,498,1450,717
7.67,230,316,car,549,338,680,458
7.67,230,155,car,1369,400,1505,551
7.67,230,373,car,1641,743,1903,1072
7.67,230,463,truck,1076,330,1190,456
7.67,230,292,bus,1550,496,1781,780
7.67,230,274,bus,731,364,945,594
7.7,231,109,car,1321,737,1574,1075
7.7,231,6,bus,967,741,1206,1070
7.7,231,322,bus,1391,232,1549,387
7.7,231,126,car,1272,506,1447,722
7.7,231,316,car,550,335,681,455
7.7,231,155,car,1367,403,1503,554
7.7,231,373,car,1640,743,1905,1072
7.7,231,463,truck,1078,334,1193,461
7.7,231,292,bus,1550,499,1779,780
7.7,231,274,bus,734,363,946,590
7.7,231,195,truck,420,302,552,418
7.73,232,109,car,1320,738,1575,1075
7.73,232,6,bus,966,747,1205,1075
7.73,232,322,bus,1391,234,1548,388
7.73,232,126,car,1274,511,1445,723
7.73,232,316,car,551,335,680,454
7.73,232,155,car,1361,406,1498,557
7.73,232,373,car,1640,741,1907,1072
7.73,232,463,truck,1080,335,1194,462
7.73,232,292,bus,1551,505,1777,781
7.73,232,274,truck,737,363,946,586
7.73,232,507,truck,552,331,688,452
7.73,232,195,truck,422,302,552,417
7.77,233,109,car,1319,742,1574,1074
7.77,233,6,car,966,753,1204,1080
7.77,233,322,bus,1391,236,1546,388
7.77,233,126,car,1276,517,1446,727
7.77,233,316,car,553,334,680,451
7.77,233,155,bus,1359,408,1494,558
7.77,233,373,car,1638,743,1905,1072
7.77,233,463,truck,1079,334,1198,468
7.77,233,292,bus,1559,520,1776,783
7.77,233,274,bus,739,362,946,583
7.77,233,507,truck,550,325,691,451
7.77,233,509,truck,736,363,949,582
7.77,233,510,bus,1629,743,1916,1072
7.77,233,462,bus,313,652,492,855
7.8,234,109,car,1318,748,1570,1072
7.8,234,6,bus,964,759,1200,1080
7.8,234,322,bus,1388,237,1545,391
7.8,234,126,car,1274,523,1447,737
7.8,234,316,car,553,333,681,451
7.8,234,155,car,1357,409,1494,563
7.8,234,292,bus,1554,522,1772,785
7.8,234,514,car,965,759,1202,1080
7.83,235,109,car,1315,752,1567,1072
7.83,235,322,bus,1380,233,1544,395
7.83,235,126,car,1271,520,1447,737
7.83,235,316,car,553,334,679,449
7.83,235,155,bus,1355,410,1494,567
7.83,235,292,bus,1548,515,1774,788
7.83,235,195,car,429,310,544,412
7.83,235,373,car,1640,761,1898,1073
7.83,235,274,bus,743,362,948,580
7.87,236,109,car,1315,758,1566,1073
7.87,236,322,bus,1380,240,1537,396
7.87,236,126,car,1270,520,1448,743
7.87,236,316,car,553,332,680,448
7.87,236,292,bus,1544,512,1773,789
7.87,236,521,bus,1542,393,1686,525
7.87,236,522,car,1038,506,1219,684
7.87,236,195,car,428,308,545,412
7.87,236,373,car,1641,767,1900,1074
7.87,236,274,bus,746,360,952,579
7.87,236,463,truck,1059,353,1174,481
7.87,236,462,truck,329,623,514,834
7.87,236,6,bus,963,772,1192,1080
7.9,237,109,car,1313,761,1566,1073
7.9,237,322,truck,1380,245,1538,402
7.9,237,126,car,1267,522,1450,753
7.9,237,316,car,553,333,678,448
7.9,237,521,car,1546,399,1684,525
7.9,237,522,car,1035,500,1224,687
7.9,237,195,car,432,310,544,410
7.9,237,373,bus,1636,757,1903,1072
7.9,237,274,bus,748,361,950,575
7.9,237,463,truck,1056,356,1174,486
7.9,237,462,truck,336,617,524,831
7.9,237,6,bus,962,777,1189,1080
7.9,237,155,car,1352,415,1491,572
7.93,238,109,car,1311,766,1564,1074
7.93,238,322,bus,1380,244,1537,401
7.93,238,126,car,1266,525,1447,754
7.93,238,316,car,558,344,670,447
7.93,238,522,truck,1029,499,1223,691
7.93,238,195,car,434,314,542,409
7.93,238,373,bus,1632,754,1904,1071
7.93,238,274,bus,752,360,950,570
7.93,238,462,bus,345,614,530,825
7.93,238,6,bus,962,785,1186,1080
7.93,238,155,bus,1353,418,1492,577
7.93,238,292,bus,1541,513,1770,789
7.97,239,109,car,1311,767,1566,1072
7.97,239,322,truck,1381,252,1533,402
7.97,239,126,car,1264,527,1446,759
7.97,239,316,car,558,345,671,448
7.97,239,522,truck,1025,500,1221,696
7.97,239,195,car,434,313,542,408
7.97,239,373,bus,1629,755,1904,1071
7.97,239,274,bus,755,359,950,565
7.97,239,462,bus,360,630,529,820
7.97,239,6,car,961,789,1184,1080
7.97,239,155,car,1354,420,1492,579
7.97,239,292,bus,1537,515,1768,793
7.97,239,463,truck,1053,357,1175,493
8.0,240,109,car,1311,774,1564,1073
8.0,240,322,bus,1381,253,1532,403
8.0,240,126,car,1261,525,1448,764
8.0,240,316,car,556,338,678,450
8.0,240,522,truck,1023,501,1219,699
8.0,240,373,bus,1627,762,1899,1071
8.0,240,274,bus,758,359,952,563
8.0,240,462,truck,363,614,537,810
8.0,240,6,bus,963,796,1181,1077
8.0,240,155,truck,1353,427,1486,581
8.0,240,463,truck,1052,346,1183,489
8.03,241,109,car,1309,776,1564,1072
8.03,241,126,car,1263,534,1445,767
8.03,241,316,car,556,335,681,450
8.03,241,373,bus,1625,764,1898,1072
8.03,241,274,bus,760,355,957,564
8.03,241,6,bus,959,798,1178,1075
8.03,241,155,truck,1352,433,1482,583
8.03,241,492,bus,1308,196,1537,408
8.03,241,521,bus,1522,399,1702,564
8.03,241,195,car,439,316,541,406
8.03,241,292,bus,1535,522,1764,795
8.07,242,109,car,1308,783,1561,1073
8.07,242,126,car,1262,539,1443,770
8.07,242,316,bus,557,335,682,449
8.07,242,373,car,1626,767,1899,1073
8.07,242,274,truck,764,354,961,562
8.07,242,6,car,958,805,1176,1075
8.07,242,155,car,1352,433,1483,585
8.07,242,492,bus,1304,196,1532,408
8.07,242,292,bus,1536,526,1764,796
8.07,242,416,truck,0,143,294,557
8.07,242,522,bus,1020,506,1219,708
8.07,242,462,truck,375,598,553,796
8.07,242,463,truck,1046,341,1187,495
8.1,243,109,car,1308,786,1563,1074
8.1,243,126,car,1259,537,1444,776
8.1,243,373,car,1623,767,1900,1073
8.1,243,274,truck,767,352,963,558
8.1,243,6,car,957,810,1174,1075
8.1,243,155,truck,1355,447,1478,589
8.1,243,492,bus,1314,204,1534,410
8.1,243,292,bus,1530,520,1768,802
8.1,243,544,bus,767,352,964,558
8.1,243,522,truck,1025,515,1215,710
8.1,243,462,bus,383,588,561,789
8.1,243,322,bus,1372,252,1530,409
8.1,243,521,bus,1530,402,1691,550
8.13,244,109,car,1305,788,1561,1075
8.13,244,126,car,1260,538,1443,774
8.13,244,373,car,1622,766,1901,1074
8.13,244,274,bus,770,353,961,554
8.13,244,6,car,956,815,1175,1078
8.13,244,155,car,1352,449,1478,593
8.13,244,492,bus,1307,201,1531,410
8.13,244,292,bus,1530,520,1769,804
8.13,244,522,truck,1023,515,1213,712
8.13,244,462,bus,389,588,562,783
8.13,244,521,bus,1530,401,1692,550
8.17,245,109,car,1300,788,1556,1073
8.17,245,126,car,1260,542,1440,774
8.17,245,373,car,1620,766,1900,1074
8.17,245,274,bus,770,348,965,553
8.17,245,6,car,956,821,1175,1079
8.17,245,155,car,1348,448,1478,596
8.17,245,292,bus,1530,521,1767,804
8.17,245,522,car,1024,519,1213,716
8.17,245,462,truck,400,593,563,776
8.17,245,521,bus,1533,405,1688,546
8.17,245,554,car,324,991,608,1073
8.17,245,463,truck,1042,358,1173,499
8.17,245,322,bus,1371,258,1525,410
8.2,246,109,car,1300,792,1554,1071
8.2,246,126,car,1262,549,1439,777
8.2,246,373,car,1621,767,1902,1073
8.2,246,274,bus,770,346,966,552
8.2,246,6,car,957,829,1173,1078
8.2,246,155,car,1347,446,1481,598
8.2,246,292,bus,1528,522,1765,805
8.2,246,522,car,1022,521,1211,720
8.2,246,462,truck,405,583,572,770
8.2,246,521,bus,1534,404,1686,543
8.2,246,554,car,332,990,621,1073
8.2,246,560,bus,1617,764,1906,1072
8.2,246,322,bus,1372,259,1525,410
8.2,246,316,truck,566,333,679,436
8.23,247,109,car,1301,796,1552,1070
8.23,247,126,car,1261,550,1440,781
8.23,247,373,bus,1617,766,1898,1071
8.23,247,274,bus,773,344,967,550
8.23,247,6,car,958,834,1171,1075
8.23,247,155,truck,1347,446,1482,601
8.23,247,292,bus,1534,538,1759,805
8.23,247,522,car,1023,524,1212,724
8.23,247,462,truck,416,586,579,766
8.23,247,521,bus,1529,411,1690,558
8.23,247,554,car,328,985,631,1072
8.23,247,560,car,1616,765,1904,1072
8.23,247,322,bus,1372,261,1524,410
8.27,248,109,car,1299,799,1548,1068
8.27,248,126,car,1261,555,1437,782
8.27,248,373,bus,1616,765,1900,1071
8.27,248,274,bus,778,348,969,549
8.27,248,6,car,960,839,1170,1072
8.27,248,155,bus,1342,436,1487,604
8.27,248,292,bus,1540,551,1757,807
8.27,248,522,car,1021,528,1209,729
8.27,248,521,bus,1523,413,1695,571
8.27,248,554,car,315,976,650,1073
8.27,248,560,car,1613,766,1901,1072
8.27,248,322,bus,1373,263,1523,410
8.27,248,492,bus,1312,206,1529,410
8.27,248,463,truck,1039,380,1157,507
8.27,248,316,truck,570,335,676,432
8.3,249,109,car,1298,803,1546,1067
8.3,249,126,car,1258,556,1439,790
8.3,249,373,bus,1613,765,1899,1071
8.3,249,274,truck,779,342,972,548
8.3,249,6,bus,959,844,1168,1071
8.3,249,292,bus,1533,538,1764,810
8.3,249,522,bus,1019,524,1212,733
8.3,249,521,bus,1530,413,1686,556
8.3,249,554,car,296,969,657,1073
8.3,249,560,car,1610,767,1898,1072
8.3,249,322,bus,1368,264,1523,416
8.3,249,316,truck,571,333,676,428
8.3,249,462,truck,438,607,574,753
8.33,250,109,car,1301,806,1550,1068
8.33,250,126,car,1251,556,1439,801
8.33,250,274,bus,781,343,971,545
8.33,250,6,bus,957,850,1164,1072
8.33,250,522,car,1018,528,1210,736
8.33,250,521,bus,1522,414,1690,568
8.33,250,554,car,286,963,664,1073
8.33,250,322,bus,1364,265,1521,419
8.33,250,316,truck,573,334,674,424
8.33,250,462,truck,438,585,589,747
8.33,250,155,car,1341,446,1481,609
8.33,250,463,bus,1034,385,1157,519
8.37,251,109,car,1301,809,1549,1068
8.37,251,126,car,1248,556,1440,806
8.37,251,274,truck,786,347,973,544
8.37,251,6,bus,957,856,1161,1073
8.37,251,522,bus,1021,534,1207,738
8.37,251,521,bus,1522,410,1690,563
8.37,251,554,car,268,952,679,1073
8.37,251,322,bus,1365,267,1520,420
8.37,251,316,truck,574,335,674,424
8.37,251,462,truck,440,575,596,742
8.37,251,155,truck,1338,450,1476,611
8.37,251,373,truck,1607,774,1889,1075
8.37,251,292,bus,1524,532,1763,814
8.4,252,109,car,1299,812,1549,1071
8.4,252,126,car,1249,559,1438,805
8.4,252,274,truck,784,338,978,544
8.4,252,6,truck,956,861,1160,1074
8.4,252,522,truck,1020,538,1205,740
8.4,252,521,bus,1519,407,1691,565
8.4,252,554,car,265,945,692,1073
8.4,252,322,bus,1364,269,1518,422
8.4,252,462,truck,448,571,602,735
8.4,252,155,bus,1333,447,1477,616
8.4,252,580,bus,940,861,1174,1074
8.4,252,373,car,1607,778,1888,1077
8.4,252,292,bus,1523,533,1761,815
8.4,252,416,truck,0,192,290,593
8.4,252,463,bus,1028,389,1156,529
8.43,253,109,car,1297,813,1549,1073
8.43,253,126,car,1251,567,1436,808
8.43,253,274,bus,790,344,978,544
8.43,253,522,car,1018,539,1205,745
8.43,253,521,truck,1516,408,1696,574
8.43,253,554,car,257,937,707,1073
8.43,253,322,bus,1365,270,1519,422
8.43,253,155,car,1334,449,1478,619
8.43,253,373,car,1607,779,1887,1075
8.43,253,292,car,1529,543,1760,816
8.43,253,463,bus,1025,391,1156,536
8.47,254,109,car,1298,819,1547,1072
8.47,254,126,car,1252,570,1437,811
8.47,254,274,bus,793,343,980,542
8.47,254,522,bus,1016,541,1202,748
8.47,254,521,bus,1517,407,1695,572
8.47,254,554,car,256,930,719,1073
8.47,254,322,bus,1366,273,1518,423
8.47,254,155,car,1333,453,1477,622
8.47,254,373,car,1607,779,1889,1076
8.47,254,463,bus,1025,386,1156,533
8.47,254,492,bus,1318,222,1529,423
8.47,254,316,bus,573,335,677,429
8.47,254,6,car,952,877,1148,1074
8.5,255,109,car,1297,822,1546,1073
8.5,255,126,car,1251,569,1439,815
8.5,255,274,bus,796,342,984,541
8.5,255,522,truck,1014,545,1201,754
8.5,255,521,bus,1522,410,1687,562
8.5,255,554,car,253,925,722,1072
8.5,255,322,bus,1367,274,1518,423
8.5,255,155,car,1335,457,1476,624
8.5,255,373,car,1609,785,1888,1077
8.5,255,463,truck,1029,396,1151,532
8.5,255,6,car,953,882,1152,1078
8.5,255,292,truck,1526,540,1761,818
8.53,256,109,car,1299,826,1546,1073
8.53,256,126,car,1251,574,1438,818
8.53,256,274,bus,803,344,987,538
8.53,256,522,car,1018,550,1202,757
8.53,256,521,bus,1516,406,1693,570
8.53,256,554,car,251,919,729,1072
8.53,256,322,bus,1363,275,1518,427
8.53,256,155,car,1335,463,1474,627
8.53,256,373,car,1611,793,1885,1077
8.53,256,463,bus,1028,400,1150,535
8.53,256,6,truck,955,888,1153,1080
8.53,256,597,bus,1230,295,1381,476
8.53,256,292,truck,1527,542,1761,820
8.53,256,492,bus,1319,223,1530,429
8.53,256,316,bus,572,330,683,432
8.57,257,109,car,1301,832,1544,1073
8.57,257,126,car,1254,583,1435,820
8.57,257,274,bus,807,348,986,536
8.57,257,522,car,1018,553,1202,761
8.57,257,521,bus,1515,407,1694,574
8.57,257,554,car,250,911,739,1072
8.57,257,322,bus,1365,280,1520,433
8.57,257,155,truck,1337,474,1470,631
8.57,257,373,car,1608,791,1885,1078
8.57,257,463,truck,1026,402,1152,541
8.57,257,6,truck,956,896,1151,1080
8.57,257,597,bus,1225,305,1370,480
8.57,257,292,bus,1528,543,1762,822
8.57,257,601,bus,1023,390,1162,540
8.6,258,109,car,1301,835,1544,1073
8.6,258,126,car,1252,583,1436,824
8.6,258,274,truck,810,352,984,535
8.6,258,522,car,1018,557,1203,767
8.6,258,521,bus,1518,411,1691,573
8.6,258,554,car,254,904,751,1072
8.6,258,322,bus,1362,278,1521,435
8.6,258,155,car,1339,479,1469,632
8.6,258,373,truck,1609,795,1884,1079
8.6,258,463,truck,1025,402,1153,545
8.6,258,6,truck,957,903,1150,1080
8.6,258,292,bus,1527,545,1760,824
8.6,258,607,motorcycle,900,697,968,792
8.63,259,109,car,1302,838,1544,1072
8.63,259,126,car,1253,586,1438,829
8.63,259,274,bus,808,337,993,533
8.63,259,522,bus,1018,562,1202,772
8.63,259,521,bus,1517,411,1691,574
8.63,259,554,car,258,900,754,1072
8.63,259,322,bus,1363,282,1519,436
8.63,259,373,car,1610,796,1887,1079
8.63,259,6,bus,957,909,1149,1080
8.63,259,292,bus,1527,547,1758,822
8.63,259,195,car,463,327,550,405
8.63,259,601,bus,1023,389,1173,551
8.67,260,109,car,1302,840,1545,1073
8.67,260,126,car,1253,589,1439,833
8.67,260,274,bus,815,346,991,532
8.67,260,522,bus,1017,563,1205,777
8.67,260,521,truck,1524,420,1687,572
8.67,260,554,car,267,898,757,1072
8.67,260,322,bus,1363,284,1519,439
8.67,260,373,truck,1610,797,1886,1079
